Test Result UID,Sample Name,Sample Type,Receipt Time,Test Time,Provider,cis-Nerolidol,trans-Nerolidol,trans-Nerolidol 1,trans-Nerolidol 2,trans-Ocimene,3-Carene,Camphene,Caryophyllene Oxide,Eucalyptol,Geraniol,Guaiol,Isopulegol,Linalool,Ocimene,Terpinolene,alpha-Bisabolol,alpha-Humulene,alpha-Pinene,alpha-Terpinene,beta-Caryophyllene,beta-Myrcene,beta-Ocimene,beta-Pinene,delta-Limonene,gamma-Terpinene,p-Cymene,delta-9 THC-A,delta-9 THC,delta-8 THC,THC-A,THCV,CBN,CBD-A,CBD,CBDV,CBDV-A,delta-9 CBG-A,delta-9 CBG,CBC,Moisture Content,strain
XksrFhRnYG7tquwDD,East Coast Sour Diesel,Concentrate,2016-02-06,2016-02-08,39.0,,,0.0,0.0,,0.0,0.05,0.0,0.0,0.0,0.01,0.0,0.18,0.0,0.03,0.04,0.34,0.29,0.01,0.76,0.46,0.01,0.05,0.68,0.0,0.0,,55.8,,,0.1,0.08,,0.02,,,,1.33,0.07,,east-coast-sour-diesel
XnACPn2npgkeuEZ3z,Black Lime Reserve,Concentrate,2018-04-12,2018-04-12,101.0,0.0,0.0,,,,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.07,0.04,0.52,0.0,0.08,3.35,0.0,0.25,0.55,0.0,0.0,,75.32,1.53,0.01,1.11,2.32,0.01,1.74,,,0.01,3.88,1.95,,black-lime-reserve
XnACPn2npgkeuEZ3z,Black Lime Reserve,Concentrate,2018-04-12,2018-04-12,101.0,0.0,0.0,,,,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.07,0.04,0.52,0.0,0.08,3.35,0.0,0.25,0.55,0.0,0.0,,75.32,1.53,0.01,1.11,2.32,0.01,1.74,,,0.01,3.88,1.95,,black-lime-reserve
XoBAvrDaDfNfPZQnv,Cookies,Concentrate,2017-06-24,2017-06-24,12.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.23,0.0,0.02,0.08,0.26,0.07,0.0,0.58,0.17,0.0,0.0,0.54,0.0,0.0,,3.91,0.01,67.96,0.01,0.01,0.62,0.01,,,3.79,0.18,0.06,,cookies
Xpk8tnqXfxLSdXq6f,Lemon Disco Biscuits-LR,Concentrate,2017-07-15,2017-07-15,,0.0,0.0,,,,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.04,0.29,0.31,0.0,0.56,0.47,0.21,0.04,0.86,0.0,0.0,,1.23,0.01,84.13,0.01,0.01,0.94,0.01,,,3.84,0.03,0.05,,lemon-disco-biscuits-lr
XpoNgvg3eYgiR5qpc,Michigan Made Melts Diesel,Concentrate,2016-10-29,2016-11-01,12.0,,,0.0,0.0,,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.07,0.66,0.09,0.0,1.23,0.16,0.0,0.0,0.63,0.0,0.0,,59.6,,,0.37,0.18,,0.35,,,,3.56,0.47,,michigan-made-melts-diesel
XqKeu4Y99nQXagsnL,Wifi-HTFSE,Concentrate,2017-07-29,2017-07-29,,0.0,0.0,,,,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.05,0.04,0.13,0.18,0.01,0.42,0.94,0.02,0.11,1.41,0.0,0.0,,3.47,0.01,79.94,0.01,0.01,1.28,0.01,,,2.18,0.01,0.07,,wifi-htfse
XqakTZMpBhM8o5ED5,Platinum Animal Cookies- LRB,Concentrate,2017-08-04,2017-08-04,,0.0,0.0,,,,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.06,0.09,0.86,0.08,0.0,1.79,0.35,0.02,0.09,0.79,0.0,0.0,,2.37,0.01,70.01,0.01,0.01,0.99,0.01,,,2.1,0.01,0.02,,platinum-animal-cookies-lrb
XrW2zYRZEeauBbuDu,Girl Scout Cookies,Concentrate,2015-07-09,2015-07-12,70.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.05,0.01,0.08,0.08,0.0,0.13,0.73,0.07,0.0,0.53,0.0,0.0,,58.6,,,0.09,0.12,,0.03,,,,0.63,0.16,,girl-scout-cookies
Xx5htBcgybqA6KrR5,Fortune Cookies,Concentrate,2017-05-23,2017-05-25,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.04,0.66,0.05,0.0,1.21,0.09,0.0,0.0,0.44,0.0,0.0,69.6,3.6,,,0.0,0.0,0.38,0.0,,,4.59,0.54,0.18,,fortune-cookies
XxXoFHJpoG94FtZwk,Catfish Shatter,Concentrate,2015-12-28,2015-12-29,12.0,,,0.0,0.0,,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.06,0.02,0.32,0.17,0.01,0.55,1.55,0.04,0.05,1.07,0.01,0.0,,61.5,,,0.1,0.07,,0.02,,,,1.38,0.15,,catfish-shatter
XxgRXKaP9XgMpwbCb,Jack Herer - Live Resin,Concentrate,2017-01-07,2017-01-10,2.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,1.24,0.03,0.06,0.01,0.05,0.25,0.47,0.39,0.0,0.15,0.03,0.0,,69.2,,,0.42,0.22,,1.59,,,,2.57,0.45,,jack-herer-live-resin
XzkBgFnTr8tXWeDbW,Durban Walker #3 LR,Concentrate,2018-04-30,2018-04-30,,0.0,0.0,,,,0.0,0.08,0.0,0.05,0.0,0.06,0.0,0.16,0.0,2.77,0.0,0.09,0.28,0.24,0.11,1.02,0.75,0.06,0.95,0.12,0.03,,1.22,0.01,84.0,0.01,0.01,0.01,0.01,,,5.71,0.01,0.01,,durban-walker-3-lr
Y3tC9YBRugcyLjJcr,Headband Live Resin - NR,Concentrate,2016-10-10,2016-10-11,2.0,,,0.0,0.0,,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.09,0.08,0.32,0.1,0.0,0.59,1.08,0.05,0.07,0.64,0.0,0.0,,65.8,,,0.36,0.3,,0.44,,,,3.58,0.49,,headband-live-resin-nr
YARjvriGCEfFqANYp,Trainwreck,Concentrate,2017-02-14,2017-02-16,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.07,0.0,0.0,0.08,0.07,0.05,0.0,0.32,1.37,0.0,0.0,0.45,0.0,0.0,,55.2,,,0.32,0.0,,0.38,,,,3.14,0.45,,trainwreck
YCCYqcm94xYEtDJ9v,Jeweler Black Dog THCA,Concentrate,2017-12-05,2017-12-05,102.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.07,0.0,0.0,,0.01,0.01,99.47,0.01,0.01,0.01,0.01,,,0.01,0.01,0.01,,jeweler-black-dog-thca
YGxYZkQJZ6EspoFYd,"""Bag 2"" - LRB",Concentrate,2016-01-26,2016-01-27,,,,0.0,0.0,,0.0,0.03,0.0,0.01,0.0,0.0,0.0,0.07,0.0,0.63,0.02,0.13,0.15,0.05,0.23,0.78,0.16,0.01,0.66,0.03,0.01,,51.7,,,0.09,0.06,,0.01,,,,1.74,0.02,,bag-2-lrb
YHWS9LpbFGKQp829i,Strawberry OG HTFSE,Concentrate,2017-07-18,2017-07-18,2.0,0.0,0.0,,,,0.0,0.21,0.0,0.0,0.0,0.0,0.0,1.76,0.0,0.48,0.44,0.63,0.43,0.05,2.31,1.16,0.16,0.54,3.72,0.0,0.0,,1.13,0.01,72.62,0.01,0.01,0.85,0.01,,,3.03,0.01,0.16,,strawberry-og-htfse
YHcwTnPjwRiWrYJcb,GG4 (sour dubb x chocolate diesel),Concentrate,2018-03-01,2018-03-01,72.0,0.0,0.0,,,,0.1,0.08,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.07,0.12,0.5,0.15,0.0,0.86,0.59,0.16,0.13,1.25,0.05,0.0,,1.62,0.01,84.05,0.01,0.01,0.01,0.01,,,0.82,0.01,0.01,,gg4
YHyFYhFvZxCiDvn8f,Jilly Bean - LR,Concentrate,2016-02-16,2016-02-17,,,,0.0,0.0,,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.67,0.0,0.38,0.05,0.27,0.17,0.02,0.81,0.47,0.04,0.14,1.1,0.01,0.0,,52.1,,,0.12,0.12,,0.02,,,,1.05,0.16,,jilly-bean-lr
YLuiZX7xYksyExy53,Jedi Kush,Concentrate,2016-07-08,2016-07-08,,,,0.0,0.0,,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.04,0.06,0.21,0.19,0.0,0.5,0.37,0.02,0.03,1.09,0.0,0.0,,57.0,,,0.23,0.22,,0.54,,,,2.2,0.56,,jedi-kush
YPEKXZpr6p7rkwpd3,Animal Cookies - TR,Concentrate,2016-08-24,2016-08-25,,,,0.0,0.0,,0.0,0.05,0.01,0.0,0.0,0.0,0.0,0.11,0.0,0.03,0.02,0.26,0.18,0.0,0.41,0.55,0.0,0.02,0.66,0.0,0.0,,65.2,,,0.4,0.36,,0.46,,,,3.22,0.51,,animal-cookies-tr
YPdWwgjPyg9xFTJBz,Peach Ozz Full Spectrum,Concentrate,2017-11-30,2017-11-30,14.0,0.0,0.0,,,,0.0,0.06,0.0,0.0,0.0,0.16,0.0,0.6,0.0,0.03,0.15,0.51,0.06,0.0,0.99,0.04,0.02,0.02,0.13,0.0,0.0,,7.18,0.01,78.44,0.01,0.01,0.58,0.01,,,1.87,0.19,0.29,,peach-ozz-full-spectrum
YQDb37jahZsFdhS5K,Northern Lights Live Resin - NR,Concentrate,2016-10-10,2016-10-11,2.0,,,0.0,0.0,,0.0,0.04,0.0,0.0,0.0,0.08,0.0,0.04,0.0,0.59,0.05,0.21,0.37,0.04,0.38,1.92,0.24,0.12,0.5,0.0,0.0,,63.9,,,0.34,0.37,,0.46,,,,1.81,0.86,,northern-lights-live-resin-nr
YRN7EzsAhf7CeyBy6,Lemon Goji - TR,Concentrate,2016-06-21,2016-06-22,,,,0.0,0.0,,0.0,0.03,0.0,0.02,0.0,0.0,0.0,0.11,0.0,0.16,0.04,0.2,0.16,0.03,0.41,0.31,0.03,0.06,0.28,0.03,0.0,,61.4,,,0.68,0.29,,0.55,,,,4.41,1.57,,lemon-goji-tr
YSR9zFopBcAGYLgA9,CBD Critical Cure Live Resin,Concentrate,2018-03-15,2018-03-15,2.0,0.0,0.0,,,,0.09,0.06,0.0,0.04,0.0,0.09,0.0,0.13,0.0,1.32,0.0,0.12,0.22,0.15,0.23,0.5,0.0,0.07,0.36,0.09,0.09,,3.53,0.01,30.33,0.01,0.01,51.77,3.39,,,0.01,0.01,0.01,,cbd-critical-cure-live-resin
YSp2TBK69Tu5LXDmN,Gorilla Glue - TR,Concentrate,2015-12-08,2015-12-10,,,,0.0,0.0,,0.0,0.06,0.0,0.01,0.0,0.0,0.0,0.12,0.0,0.04,0.03,0.19,0.15,0.01,0.58,0.68,0.02,0.06,0.92,0.01,0.0,,68.0,,,0.21,0.18,,0.04,,,,1.3,0.46,,gorilla-glue-tr
YWgdJnbFLjk9N2tYK,#3,Concentrate,2017-11-30,2017-11-30,,0.0,0.0,,,,0.0,0.05,0.0,0.0,0.0,0.18,0.0,0.29,0.0,0.18,0.18,0.26,0.07,0.03,0.57,0.25,0.05,0.02,0.27,0.0,0.0,,4.54,0.01,79.01,0.01,0.01,0.01,0.01,,,2.09,0.19,0.34,,3
YXxBNaMAfRp8gxDbX,Royal Grape OG,Concentrate,2017-01-03,2017-01-07,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.28,0.05,0.16,0.08,0.0,0.47,1.32,0.05,0.02,0.51,0.0,0.0,,69.4,,,0.45,0.27,,0.42,,,,3.84,0.59,,royal-grape-og
YZSg6vyqnscCRgCK2,Pineapple Chunk Rosin,Concentrate,2018-06-05,2018-06-05,12.0,0.0,0.0,,,,0.08,0.06,0.0,0.0,0.0,0.0,0.0,0.11,0.0,1.31,0.11,0.35,0.4,0.11,0.79,2.04,0.81,0.16,0.25,0.08,0.03,,5.15,0.01,65.02,0.01,0.01,0.84,0.01,,,5.34,0.63,0.01,,pineapple-chunk-rosin
YdXzFcQERb7ipzC5D,Blackdog Diamonds + Terps,Concentrate,2018-02-24,2018-02-24,57.0,0.0,0.0,,,,0.0,0.07,0.0,0.0,0.0,0.05,0.0,0.29,0.0,0.07,0.0,0.09,0.15,0.0,0.13,0.4,0.08,0.0,1.01,0.04,0.0,,2.36,0.01,79.11,0.01,0.01,1.05,0.01,,,4.24,0.52,0.01,,blackdog-diamonds-terps
Yi5jM3KkgmL7B45zK,Lemon Creamsicle V2 -LR,Concentrate,2016-03-25,2016-03-25,,,,0.0,0.17,,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.18,0.0,0.01,0.19,0.43,0.08,0.0,0.97,0.42,0.0,0.13,0.27,0.0,0.0,,56.9,,,0.15,0.08,,3.3,,,,3.6,0.31,,lemon-creamsicle-v2-lr
YmrbDCtT977zbubx5,Platinum Cookie - LR,Concentrate,2016-09-20,2016-09-21,,,,0.03,0.0,,0.07,0.06,0.0,0.02,0.0,0.04,0.0,0.04,0.0,2.23,0.02,0.15,0.6,0.17,0.26,0.53,0.58,0.13,0.76,0.09,0.02,,61.5,,,1.75,0.0,,0.44,,,,6.4,0.72,,platinum-cookie-lr
YsZSEhycBh7jQ2GY4,Chem Dawg- LR,Concentrate,2017-04-14,2017-04-18,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.04,0.06,0.57,0.07,0.0,1.05,0.19,0.0,0.02,0.58,0.0,0.0,,53.6,,,0.3,0.37,,0.49,,,,1.49,0.45,,chem-dawg-lr
Yy532hNnhQERucstd,Platium Cookies Batter,Concentrate,2017-02-02,2017-02-04,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.05,0.4,0.11,0.0,0.82,0.64,0.04,0.04,0.99,0.0,0.0,,55.9,,,0.29,0.21,,0.43,,,,3.42,1.08,,platium-cookies-batter
YzPtcPJDy7njwPtiw,Viper Cookies - TR,Concentrate,2016-12-06,2016-12-08,,,,0.0,0.0,,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.16,0.84,0.08,0.0,1.66,0.09,0.0,0.11,0.47,0.0,0.0,,66.4,,,0.34,0.22,,0.53,,,,3.1,1.11,,viper-cookies-tr
Z5LxkDy8iu5j24ztT,Strawberry Lemon Haze - Crystal,Concentrate,2018-02-02,2018-02-02,,0.0,0.0,,,,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.28,0.0,0.08,0.06,0.06,0.1,0.07,0.14,0.05,0.13,0.05,0.03,,2.16,0.01,87.65,0.01,0.01,0.01,0.01,,,2.13,0.01,0.01,,strawberry-lemon-haze-crystal
Z6P2zNfLvAsKQbWYK,Lemon Goji - LRB,Concentrate,2017-06-19,2017-06-19,,0.0,0.0,,,,0.0,0.01,0.0,0.0,0.0,0.03,0.0,0.11,0.0,0.65,0.04,0.08,0.22,0.03,0.21,0.1,0.12,0.0,0.51,0.0,0.0,,1.68,0.01,69.83,0.01,0.0,0.52,0.01,,,5.01,0.72,0.09,,lemon-goji-lrb
ZE3traEa2vdP8LP3H,Lemon Skunk x Strawberry Banana- LRB,Concentrate,2017-09-07,2017-09-07,,0.0,0.0,,,,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.6,0.06,0.0,0.09,0.03,0.56,0.32,0.0,0.0,0.51,0.0,0.0,,1.48,0.01,85.59,0.01,0.01,1.02,0.01,,,3.29,0.58,0.01,,lemon-skunk-x-strawberry-banana-lrb
ZGAWQpL259arNd5BW,Death Star + Dead Dawg,Concentrate,2017-03-18,2017-03-20,41.0,,,0.0,0.0,,0.0,0.03,0.0,0.0,0.0,0.03,0.0,0.08,0.0,0.0,0.04,0.36,0.13,0.0,0.78,0.13,0.0,0.1,0.73,0.0,0.0,,63.3,,,0.35,0.43,,0.49,,,,2.13,0.57,,death-star-dead-dawg
ZKsPqkKC2oDRNHgxk,119 H wax,Concentrate,2018-01-26,2018-01-26,12.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.11,0.08,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,,47.42,0.01,0.01,0.24,5.04,0.01,1.18,,,0.01,0.88,0.64,,119-h-wax
ZL3nwKpCkqTBf7CZf,Cookies - LR,Concentrate,2016-06-14,2016-06-15,,,,0.0,0.0,,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.02,0.09,0.59,0.06,0.0,1.06,0.07,0.01,0.03,0.48,0.0,0.0,,65.6,,,0.0,0.38,,0.56,,,,1.91,0.87,,cookies-lr
ZMEySsPPGX7buLnn2,AS1005Wax2,Concentrate,2016-10-07,2016-10-11,12.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.01,0.0,0.0,0.09,0.26,0.0,0.0,0.73,0.02,0.0,0.0,0.0,0.0,0.0,,80.7,,,0.48,0.65,,0.43,,,,1.3,0.62,,as1005wax2
ZQTkvPZvJTgoNab6L,GSC-LRB,Concentrate,2017-06-12,2017-06-12,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.04,0.78,0.0,0.0,1.42,0.0,0.0,0.0,0.11,0.0,0.0,,1.69,0.01,75.73,0.01,0.01,0.52,0.01,,,4.76,0.43,0.03,,gsc-lrb
ZQi2h5SzLqzS77HQo,Pineapple Chunk Live Resin - NR,Concentrate,2016-10-10,2016-10-11,2.0,,,0.0,0.0,,0.0,0.04,0.0,0.0,0.0,0.03,0.0,0.1,0.0,0.52,0.02,0.21,0.16,0.04,0.42,0.43,0.11,0.09,0.77,0.02,0.0,,66.7,,,0.44,0.35,,0.4,,,,3.06,0.57,,pineapple-chunk-live-resin-nr
ZRHxoSmNt8BQ76PT6,Glue - LR,Concentrate,2016-07-26,2016-07-28,,,,0.0,0.0,,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.01,0.11,0.71,0.09,0.0,1.51,0.2,0.0,0.04,0.45,0.0,0.0,,61.48,,,0.27,0.0,,0.51,,,,1.23,0.55,,glue-lr
ZWn3e8WAb29FtRrhH,Super Lemon Haze,Concentrate,2018-01-19,2018-01-19,2.0,0.0,0.0,,,,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.39,0.0,0.09,0.07,0.08,0.09,0.1,0.17,0.05,0.09,0.07,0.03,,0.71,0.0,92.1,0.0,0.0,0.0,0.0,,,6.32,0.0,0.0,,super-lemon-haze
ZY6LfYz29kMQW6WDz,Tahoe OG -LR,Concentrate,2017-07-14,2017-07-14,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.5,0.04,0.29,0.02,0.0,0.84,0.62,0.13,0.0,0.34,0.0,0.0,,1.29,0.01,84.5,0.01,0.09,0.92,0.01,,,2.17,0.11,0.01,,tahoe-og-lr
Zbs7B69NabTdtDcPH,Motorbreath 15 Sauce,Concentrate,2017-11-10,2017-11-10,57.0,0.0,0.0,,,,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.05,0.05,0.17,0.13,0.0,0.47,0.49,0.02,0.05,1.23,0.0,0.0,,13.98,0.01,79.0,0.01,0.01,0.01,0.01,,,0.72,0.15,0.19,,motorbreath-15-sauce
ZdRg92Yns55xKYNq3,Skywalker LRB,Concentrate,2018-05-04,2018-05-04,,0.0,0.0,,,,0.0,0.07,0.0,0.06,0.0,0.0,0.0,0.22,0.0,0.07,0.1,0.27,0.12,0.05,0.75,0.57,0.0,0.07,0.72,0.04,0.0,,3.43,0.01,81.19,0.01,0.01,0.01,0.01,,,2.3,0.01,0.01,,skywalker-lrb
ZikvKHnYyXhSrRphZ,CBD Critical Cure Live Resin,Concentrate,2017-05-25,2017-05-30,2.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.09,0.0,2.17,0.05,0.05,0.19,0.1,0.3,1.01,0.38,0.11,0.46,0.03,0.02,32.0,1.0,,,0.0,0.0,42.03,1.3,,,3.54,0.0,0.0,,cbd-critical-cure-live-resin
Zj3oTEoY4uovkA9MB,CBD RSO,Concentrate,2017-11-30,2017-11-30,63.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.23,0.0,0.03,0.25,0.0,0.0,0.0,0.13,0.22,0.0,0.0,0.04,0.0,0.06,,2.47,0.01,1.76,0.01,0.01,56.11,23.09,,,0.01,0.57,1.39,,cbd-rso
ZjjvWk4qPzn8e8msd,Pineapple Sugar Cookie - LRB,Concentrate,2016-01-19,2016-01-20,,,,0.0,0.0,,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.12,0.03,0.31,0.25,0.01,0.4,0.54,0.44,0.02,1.66,0.01,0.0,,51.5,,,0.89,0.03,,0.02,,,,1.27,0.25,,pineapple-sugar-cookie-lrb
ZnddJBwW49jYW6uot,CLCON-118,Concentrate,2017-06-02,2017-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.28,0.01,0.01,0.43,0.45,0.01,0.94,,,2.25,1.8,0.92,,clcon-118
ZojWt5t7M2hd5ziXm,Sour Fruit Punch Batter,Concentrate,2017-03-30,2017-04-01,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.07,0.07,0.0,0.39,0.39,0.0,0.07,0.6,0.0,0.0,,63.1,,,0.29,0.31,,0.46,,,,3.93,0.49,,sour-fruit-punch-batter
ZovSLa9uRG79dhsGR,HBC-B,Concentrate,2017-03-21,2017-03-23,46.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.22,0.0,0.0,0.13,0.2,0.0,0.0,0.59,0.36,0.02,0.0,0.12,0.0,0.0,,48.9,,,0.21,0.26,,0.36,,,,1.97,0.36,,hbc-b
ZshsqwdyxeQffhksY,Purple Alien,Concentrate,2017-04-05,2017-04-06,70.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.02,0.03,0.0,0.38,0.04,0.0,0.03,0.33,0.0,0.0,,65.0,,,0.34,0.22,,0.42,,,,3.49,1.01,,purple-alien
Ztq4dF6eQGH6skCMp,GMO - LRB,Concentrate,2017-06-19,2017-06-19,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.03,0.12,0.01,0.0,0.26,0.03,0.0,0.0,0.19,0.0,0.0,,1.0,0.01,85.2,0.01,0.01,0.56,0.01,,,4.04,0.44,0.13,,gmo-lrb
ZvNFpu5KTBfrYD449,Terpene Blend,Concentrate,,,2.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,terpene-blend
ZykxqKw3ct52Dx7mw,Colorado Clementine Cured Cart,Concentrate,2017-10-07,2017-10-07,2.0,0.0,0.0,,,,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.04,0.06,0.05,0.07,0.0,0.27,0.3,0.03,0.08,0.68,0.0,0.0,,3.71,0.01,55.39,0.01,0.01,0.01,0.01,,,1.1,0.01,0.57,,colorado-clementine-cured-cart
ZyoyarG5SqH7iWsN9,Sample 14,Concentrate,,,19.0,,,0.0,0.0,,0.0,0.04,0.0,0.0,0.0,0.02,0.0,0.11,0.0,0.02,0.02,0.29,0.26,0.0,0.59,0.8,0.0,0.03,0.65,0.0,0.0,,,,,,,,,,,,,,,sample-14
ZzAmF6Q73wSvB6LSo,Straw OG + Tangie Ghost Train Live Resin,Concentrate,2018-01-31,2018-01-31,2.0,0.0,0.0,,,,0.05,0.07,0.0,0.0,0.0,0.08,0.0,0.38,0.0,0.21,0.09,0.18,0.12,0.06,0.35,2.06,0.16,0.06,0.52,0.05,0.0,,3.86,0.0,82.12,0.0,0.0,0.93,0.0,,,1.62,0.62,0.39,,straw-og-tangie-ghost-train-live-resin
a3L8pRSsNGbjzuzce,Viper City OG - LRB,Concentrate,2017-07-13,2017-07-13,,0.0,0.0,,,,0.0,0.05,0.0,0.0,0.0,0.06,0.0,0.21,0.0,0.48,0.08,0.0,0.06,0.03,0.43,0.31,0.0,0.0,0.3,0.0,0.0,,1.46,0.01,90.24,0.01,0.09,1.0,0.01,,,1.54,0.01,0.09,,viper-city-og-lrb
a3kmBT7ZfHWD7yFnx,Strawberry Lemon Haze - Terp,Concentrate,2018-02-02,2018-02-02,,0.0,0.0,,,,0.16,0.11,0.0,0.0,0.0,0.09,0.0,0.42,0.0,4.02,0.0,0.47,0.39,0.23,0.9,0.92,2.08,0.39,1.79,0.17,0.06,,6.02,0.01,58.31,0.01,0.01,0.99,0.01,,,10.02,1.22,0.01,,strawberry-lemon-haze-terp
a4x8Av8Af74GAT5Tx,OG 18,Concentrate,2015-12-15,2015-12-16,,,,0.0,0.0,,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.04,0.06,0.3,0.06,0.01,0.78,1.05,0.12,0.0,0.71,0.0,0.0,,62.6,,,0.1,0.05,,0.02,,,,3.73,0.19,,og-18
a587tE6ZghYDtrJwS,Granddaddy Purple,Concentrate,,,11.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,6.24,0.0,0.0,0.0,7.59,0.0,7.48,27.79,0.0,1.3,1.47,0.0,0.0,,,,,,,,,,,,,,,granddaddy-purple
a6SEmEJQpLnpXTW6A,True Blue 3,Concentrate,2015-06-16,2015-06-18,3.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.02,0.01,0.0,0.41,0.0,0.11,0.4,0.08,0.2,0.21,0.0,0.0,,68.1,,,0.24,0.07,,0.06,,,,0.51,0.33,,true-blue-3
a8RvRNxZTRqtKqofZ,Garlic Chem -HTFSE,Concentrate,2017-08-31,2017-08-31,,0.0,0.0,,,,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.11,0.31,0.0,0.29,0.0,3.16,2.07,0.0,0.27,3.26,0.0,0.0,,11.31,0.01,52.54,0.01,0.21,0.85,0.01,,,2.06,0.3,0.52,,garlic-chem-htfse
a8hoZa2zzxQJHmLP7,Strawberry Banana - LR,Concentrate,2017-11-29,2017-11-29,,0.0,0.0,,,,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.07,0.07,0.12,0.15,0.02,0.38,1.31,0.05,0.07,1.08,0.0,0.0,,1.79,0.01,85.75,0.01,0.01,0.01,0.01,,,2.25,0.46,0.01,,strawberry-banana-lr
a8opc3oJfHzKNPPw4,Blue Cookie,Concentrate,2017-04-20,2017-04-22,25.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.04,0.06,0.32,0.09,0.0,0.77,0.1,0.0,0.0,0.11,0.0,0.0,,54.0,,,0.3,0.86,,0.53,,,,3.02,0.49,,blue-cookie
