Test Result UID,Sample Name,Sample Type,Receipt Time,Test Time,Provider,cis-Nerolidol,trans-Nerolidol,trans-Nerolidol 1,trans-Nerolidol 2,trans-Ocimene,3-Carene,Camphene,Caryophyllene Oxide,Eucalyptol,Geraniol,Guaiol,Isopulegol,Linalool,Ocimene,Terpinolene,alpha-Bisabolol,alpha-Humulene,alpha-Pinene,alpha-Terpinene,beta-Caryophyllene,beta-Myrcene,beta-Ocimene,beta-Pinene,delta-Limonene,gamma-Terpinene,p-Cymene,delta-9 THC-A,delta-9 THC,delta-8 THC,THC-A,THCV,CBN,CBD-A,CBD,CBDV,CBDV-A,delta-9 CBG-A,delta-9 CBG,CBC,Moisture Content,strain
,Daisy Hodgeman / Daisy Herbs N Cures - Purple Buddah,"Flower, Inhalable",2017-11-21,,707,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.03,0.341,0.0,0.09699999999999999,0.7340000000000001,,0.085,0.021,0.0,0.0,,1.23,0.0,18.49,0.0,0.0,,0.0,0.0,0.0,0.25,0.05,0.0,,daisy-hodgeman-daisy-herbs-n-cures-purple-buddah
,Scarlet Fire Farms - Tangimal Cookies,"Flower, Inhalable",2017-11-21,,707,,,,,,0.0,0.0,0.0,0.0,0.0,0.031,0.0,0.045,0.0,0.0,0.0,0.03,0.18100000000000002,0.0,0.1,1.285,,0.10099999999999999,0.13,0.0,0.0,,2.59,0.0,22.71,0.0,0.0,0.02,0.0,0.0,0.0,1.22,0.07,0.02,,scarlet-fire-farms-tangimal-cookies
,Emerald Spirit Botanicals - Harmony Rose (standard),"Flower, Inhalable",2017-11-21,,707,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6729999999999999,0.0,0.0,0.034,0.08,0.0,0.12,0.32299999999999995,,0.043,0.179,0.0,0.0,,1.28,0.0,5.06,0.0,0.0,7.28,0.36,0.0,0.03,0.18,0.04,0.04,,emerald-spirit-botanicals-harmony-rose
,Happy Trees 707 - Venemous Lemons,"Flower, Inhalable",2017-11-21,,707,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.09300000000000001,0.142,0.0,0.0,0.473,0.0,,0.0,0.09,0.0,0.0,,1.41,0.0,14.86,0.0,0.0,0.03,0.0,0.0,0.0,0.29,0.05,0.0,,happy-trees-707-venemous-lemons
,Tarhill Cannabis - Pink Lemonade,"Flower, Inhalable",2017-11-21,,707,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11199999999999999,0.0,0.0,0.0,0.12,0.021,0.0,0.355,0.106,,0.04,0.243,0.0,0.0,,1.29,0.0,21.57,0.0,0.0,0.05,0.0,0.0,0.0,0.46,0.11,0.0,,tarhill-cannabis-pink-lemonade
,Mendo Hideout - Training Day x Cotton Candy,"Flower, Inhalable",2017-11-21,,707,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018000000000000002,0.0,0.0,0.0,0.08900000000000001,0.16699999999999998,0.0,0.23,0.551,,0.086,0.098,0.0,0.0,,0.9,0.0,14.89,0.0,0.0,0.02,0.0,0.0,0.0,0.73,0.04,0.0,,mendo-hideout-training-day-x-cotton-candy
,Humbolt Brothers - Dosi Dos,"Flower, Inhalable",2017-11-21,,707,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.0,0.0,0.026000000000000002,0.047,0.018000000000000002,0.0,0.166,0.253,,0.034,0.135,0.0,0.0,,0.79,0.0,20.13,0.0,0.0,0.02,0.0,0.0,0.04,0.92,0.11,0.0,,humbolt-brothers-dosi-dos
,Rebel Grown - Double OG Chem #13,"Flower, Inhalable",2017-11-21,,707,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084,0.0,0.0,0.0,0.114,0.044000000000000004,0.0,0.28800000000000003,0.415,,0.08,0.517,0.0,0.0,,1.27,0.0,24.32,0.0,0.0,0.02,0.0,0.0,0.0,0.98,0.06,0.0,,rebel-grown-double-og-chem-13
,Rebel Grown - Double OG Chem #7,"Flower, Inhalable",2017-11-21,,707,,,,,,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.135,0.0,0.0,0.0,0.275,0.052000000000000005,0.0,0.6809999999999999,0.248,,0.099,0.6,0.0,0.0,,1.49,0.0,27.24,0.0,0.0,0.02,0.0,0.0,0.0,0.64,0.08,0.0,,rebel-grown-double-og-chem-7
,Lempire Farmseed x Compassionate Heart - Lemperor's Choice,"Flower, Inhalable",2017-11-21,,707,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054000000000000006,0.0,0.0,0.0,0.045,0.509,0.0,0.14,1.588,,0.22699999999999998,0.233,0.0,0.0,,3.92,0.0,20.35,0.0,0.0,0.01,0.0,0.0,0.0,1.24,0.12,0.03,,lempire-farmseed-x-compassionate-heart-lemperors-choice
,Kings View Farms - Rebel Cookies,"Flower, Inhalable",2017-11-21,,707,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.248,0.028999999999999998,0.0,0.534,0.172,,0.054000000000000006,0.337,0.0,0.0,,1.27,0.0,24.48,0.0,0.0,0.02,0.0,0.0,0.0,0.79,0.03,0.0,,kings-view-farms-rebel-cookies
,Silver Dragon Farms - Harle Tsu,"Flower, Inhalable",2017-11-21,,707,,,,,,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.003,0.0,0.0,0.0,0.02,0.147,0.0,0.047,0.856,,0.065,0.046,0.0,0.0,,0.03,0.0,0.41,0.0,0.0,10.78,0.0,0.0,0.82,0.17,0.02,0.01,,silver-dragon-farms-harle-tsu
,Silver Dragon Farms - Harlequin,"Flower, Inhalable",2017-11-21,,707,,,,,,0.0,0.0,0.0,0.0,0.0,0.047,0.0,0.0,0.0,0.0,0.0,0.077,0.45799999999999996,0.0,0.191,0.7829999999999999,,0.184,0.049,0.0,0.0,,0.51,0.0,3.53,0.0,0.0,7.93,0.2,0.0,0.01,0.42,0.05,0.02,,silver-dragon-farms-harlequin
,Forever Honeydew Farms - OG,"Flower, Inhalable",2017-11-21,,707,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059000000000000004,0.0,0.0,0.0,0.192,0.021,0.0,0.48100000000000004,0.56,,0.040999999999999995,0.259,0.0,0.0,,1.46,0.0,18.39,0.0,0.0,0.01,0.0,0.0,0.0,0.17,0.05,0.0,,forever-honeydew-farms-og
,Sol Gemz - Watermelon Tourmaline,"Flower, Inhalable",2017-11-21,,707,,,,,,0.03,0.0,0.0,0.0,0.0,0.043,0.0,0.0,0.015,0.945,0.0,0.042,0.517,0.021,0.131,1.015,,0.27,0.151,0.0,0.0,,3.16,0.0,13.29,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.06,0.03,,sol-gemz-watermelon-tourmaline
,Mendocino Clone Company - Girl Scout Cookies,"Flower, Inhalable",2017-11-21,,707,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055999999999999994,0.0,0.0,0.0,0.278,0.021,0.0,0.691,0.133,,0.038,0.261,0.0,0.0,,1.21,0.0,17.63,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.05,0.0,,mendocino-clone-company-girl-scout-cookies
,Fable x Sunnabis x Hidden Prairie x Bohemian Hwy Rosin Artists- SoHum Sisters Blend,"Concentrate, Inhalable",2017-11-21,,707,,,,,,0.0,0.0,0.07400000000000001,0.0,0.0,0.0,0.0,0.13,0.298,0.54,0.12300000000000001,0.297,0.141,0.0,0.884,0.644,,0.152,0.43200000000000005,0.0,0.0,,7.34,0.0,50.97,0.0,0.0,4.59,0.0,0.0,0.0,3.45,0.37,0.09,,fable-x-sunnabis-x-hidden-prairie-x-bohemian-hwy-rosin-artists-sohum-sisters-blend
,Rocsquatch Farms - Strawberry Banana,"Flower, Inhalable",2017-11-21,,707,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.0,0.0,0.11199999999999999,0.107,0.0,0.4,0.034,,0.1,0.5479999999999999,0.0,0.0,,1.37,0.0,24.22,0.0,0.0,0.02,0.0,0.0,0.0,2.07,0.12,,,rocsquatch-farms-strawberry-banana
,Emerald Triangle Apothecary x Chris Fantasia - Berry White,"Flower, Inhalable",2017-11-21,,707,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.032,0.14800000000000002,0.0,0.106,0.081,,0.12300000000000001,0.45399999999999996,0.0,0.0,,1.14,0.0,20.99,0.0,0.0,0.02,0.0,0.0,0.0,0.48,0.16,,,emerald-triangle-apothecary-x-chris-fantasia-berry-white
,L. Blacklock - Gas Slipper,"Flower, Inhalable",2017-11-21,,707,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036000000000000004,0.0,0.0,0.0,0.081,0.032,0.0,0.244,0.272,,0.063,0.419,0.0,0.0,,1.16,0.0,20.97,0.0,0.0,0.06,0.0,0.0,0.0,0.41,0.04,0.0,,l-blacklock-gas-slipper
,Tarhill Cannabis - Lemon Hashplant,"Flower, Inhalable",2017-11-21,,707,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.0,0.185,0.031,0.0,0.608,0.557,,0.06,0.402,0.0,0.0,,1.63,0.0,23.62,0.0,0.0,0.03,0.0,0.0,0.0,0.58,0.03,0.0,,tarhill-cannabis-lemon-hashplant
,Herbal Healing Collective x Capay Valley Inc - Coolade,"Flower, Inhalable",2017-11-21,,707,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028999999999999998,0.025,0.0,0.0,0.07200000000000001,0.071,0.0,0.172,0.11800000000000001,,0.057,0.259,0.0,0.0,,0.79,0.0,8.41,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.03,0.0,,herbal-healing-collective-x-capay-valley-inc-coolade
,Ridgetop Botanicals - Ridgetop Samoa,"Flower, Inhalable",2017-11-21,,707,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079,0.0,0.0,0.0,0.11199999999999999,0.021,0.0,0.386,0.13699999999999998,,0.038,0.239,0.0,0.0,,1.44,0.0,20.86,0.0,0.0,0.02,0.0,0.0,0.0,1.79,0.07,0.0,,ridgetop-botanicals-ridgetop-samoa
,Mr. Nice x CBD Crew International - Recovery Pure CBD,"Flower, Inhalable",2017-11-21,,707,,,,,,0.0,0.0,0.0,0.0,0.0,0.07400000000000001,0.0,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.266,,0.0,0.048,0.0,0.0,,0.08,0.0,0.44,0.0,0.0,12.19,0.51,0.0,0.0,0.18,0.07,0.04,,mr-nice-x-cbd-crew-international-recovery-pure-cbd
,Fable x Sunnabis x Bohemian Hwy Rosin Artists - XJ Pheno Spectrum Blend,"Concentrate, Inhalable",2017-11-21,,707,,,,,,0.0,0.0,0.073,0.0,0.0,0.08900000000000001,0.0,0.055999999999999994,0.138,1.2229999999999999,0.0,0.223,0.055,0.0,0.72,0.35600000000000004,,0.107,0.248,0.011000000000000001,0.0,,4.58,0.0,49.72,0.0,0.0,0.31,0.0,0.0,0.0,2.76,0.13,0.04,,fable-x-sunnabis-x-bohemian-hwy-rosin-artists-xj-pheno-spectrum-blend
,Grownwell Farms - Sour Tangie,"Flower, Inhalable",2017-11-21,,707,,,,,,0.0,0.0,0.0,0.0,0.0,0.055999999999999994,0.0,0.12300000000000001,0.0,0.0,0.0,0.094,0.028999999999999998,0.0,0.316,0.076,,0.052000000000000005,0.331,0.0,0.0,,1.14,0.0,21.43,0.0,0.0,0.02,0.0,0.0,0.0,0.52,0.15,0.0,,grownwell-farms-sour-tangie
,Jilly Bean,"Flower, Inhalable",2017-11-21,,486,,,,,,0.0,0.003,0.008,0.0,0.0,0.048,0.0,0.071,0.064,0.0,0.042,0.052000000000000005,0.008,0.0,0.18100000000000002,0.807,,0.02,0.079,0.0,0.0,,0.28,0.0,17.03,0.0,0.0,0.05,0.0,0.0,0.0,0.49,0.08,0.0,,jilly-bean
,THC Bomb,"Flower, Inhalable",2017-11-21,,486,,,,,,0.0,0.006,0.016,0.0,0.0,0.0,0.0,0.018000000000000002,0.0,0.008,0.009000000000000001,0.311,0.02,0.0,0.655,0.763,,0.044000000000000004,0.205,0.0,0.0,,0.36,0.0,24.22,0.0,0.0,0.06,0.0,0.0,0.01,0.98,0.16,0.0,,thc-bomb
,Invader,"Flower, Inhalable",2017-11-21,,486,,,,,,0.0,0.01,0.004,0.0,0.0,0.0,0.009000000000000001,0.105,0.004,0.012,0.057999999999999996,0.077,0.247,0.0,0.217,1.515,,0.146,0.209,0.0,0.0,,0.66,0.0,20.87,0.0,0.0,0.04,0.0,0.0,0.0,0.93,0.08,0.0,,invader
,Shape Shifter,"Flower, Inhalable",2017-11-21,,486,,,,,,0.0,0.006,0.013000000000000001,0.0,0.0,0.0,0.0,0.022000000000000002,0.0,0.003,0.064,0.053,0.331,0.0,0.16399999999999998,1.274,,0.14800000000000002,0.07400000000000001,0.0,0.0,,0.54,0.0,17.94,0.0,0.0,0.03,0.0,0.0,0.0,0.61,0.05,0.0,,shape-shifter
,OL,"Flower, Inhalable",2017-11-21,,486,,,,,,0.0,0.013000000000000001,0.004,0.0,0.0,0.08,0.0,0.038,0.0,0.006,0.028999999999999998,0.063,0.044000000000000004,0.0,0.209,0.579,,0.078,0.384,0.0,0.0,,0.33,0.0,18.86,0.0,0.0,0.04,0.0,0.0,0.0,0.16,0.07,0.0,,ol
,Eden Farms - Cookie Glue #2,"Flower, Inhalable",2017-11-21,,707,,,,,,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.0,0.209,0.10400000000000001,0.0,0.774,0.087,,0.079,0.365,0.0,0.0,,1.07,0.0,21.27,0.0,0.0,0.05,0.0,0.0,0.0,0.56,0.01,0.0,,eden-farms-cookie-glue-2
,Empress Farms - Dirty Little Secret,"Flower, Inhalable",2017-11-21,,707,,,,,,0.0,0.0,0.02,0.0,0.0,0.122,0.0,0.0,0.0,0.182,0.0,0.147,0.079,0.0,0.45299999999999996,0.609,,0.053,0.073,0.001,0.0,,1.08,0.0,11.56,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,,empress-farms-dirty-little-secret
,Humboldt Brothers  - Girl Scout Cookies,"Flower, Inhalable",2017-11-21,,707,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.0,0.0,0.0,0.168,0.023,0.0,0.429,0.42,,0.042,0.253,0.0,0.0,,1.4,0.0,19.07,0.0,0.0,0.02,0.0,0.0,0.0,0.78,0.06,0.0,,humboldt-brothers-girl-scout-cookies
,Emerald Spirit Botanicals - Harmony Rose,"Flower, Inhalable",2017-11-21,,707,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8190000000000001,0.0,0.0,0.032,0.086,0.0,0.113,0.318,,0.046,0.192,0.0,0.0,,1.72,0.0,4.7,0.0,0.0,6.97,0.54,0.0,0.0,0.19,0.03,0.05,,emerald-spirit-botanicals-harmony-rose
,Reed Mountain Pharms - Ripped Bubba Kush,"Flower, Inhalable",2017-11-21,,707,,,,,,0.0,0.0,0.0,0.0,0.0,0.057999999999999996,0.0,0.022000000000000002,0.006999999999999999,0.242,0.0,0.04,0.018000000000000002,0.0,0.154,0.13699999999999998,,0.032,0.037000000000000005,0.002,0.0,,1.31,0.0,11.13,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.05,0.0,,reed-mountain-pharms-ripped-bubba-kush
,Velveteen Dreams Seed Co - Purple Candy Velvet,"Flower, Inhalable",2017-11-21,,707,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.0,0.0,0.059000000000000004,0.134,0.0,0.0,0.34299999999999997,0.18,,0.024,0.155,0.0,0.0,,0.78,0.0,15.08,0.0,0.0,0.03,0.0,0.0,0.0,0.03,0.11,0.0,,velveteen-dreams-seed-co-purple-candy-velvet
,Eden Farms - Birthday Cake,"Flower, Inhalable",2017-11-21,,707,,,,,,0.0,0.0,0.017,0.0,0.017,0.0,0.0,0.109,0.0,0.0,0.016,0.17600000000000002,0.0,0.0,0.41200000000000003,0.285,,0.027000000000000003,0.188,0.0,0.0,,2.26,0.0,15.16,0.0,0.0,0.02,0.0,0.0,0.0,0.54,0.1,0.02,,eden-farms-birthday-cake
,Velveteen Dreams Seed Company - Legend of the Purple Papaya,"Flower, Inhalable",2017-11-21,,707,,,,,,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.113,0.163,0.0,0.0,0.064,0.057999999999999996,0.0,0.217,0.057999999999999996,,0.079,0.615,0.0,0.0,,2.58,0.0,15.73,0.03,0.0,0.0,0.0,0.0,0.0,1.82,0.1,0.01,,velveteen-dreams-seed-company-legend-of-the-purple-papaya
,Silver Dragon Farms - Sol Dragon,"Flower, Inhalable",2017-11-21,,707,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129,0.0,0.0,0.031,0.295,0.0,0.099,0.945,,0.07200000000000001,0.027000000000000003,0.0,0.0,,1.1,0.0,17.11,0.0,0.0,0.03,0.0,0.0,0.02,1.32,0.08,0.0,,silver-dragon-farms-sol-dragon
,Whole Plant Wellness - Lemonata,"Flower, Inhalable",2017-11-21,,707,,,,,,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.009000000000000001,0.66,0.0,0.08199999999999999,0.051,0.0,0.25,0.40299999999999997,,0.091,0.247,0.0,0.0,,2.05,0.0,22.45,0.0,0.0,0.04,0.0,0.0,0.01,1.53,0.14,0.01,,whole-plant-wellness-lemonata
,Spirit Chicken Farms - Dawg Cookies,"Flower, Inhalable",2017-11-21,,707,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057,0.0,0.0,0.0,0.129,0.021,0.0,0.342,0.377,,0.035,0.214,0.0,0.0,,1.56,0.0,19.41,0.0,0.0,0.02,0.0,0.0,0.03,0.55,0.09,0.02,,spirit-chicken-farms-dawg-cookies
,Sol Gemz - Obsidian,"Flower, Inhalable",2017-11-21,,707,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,0.0,0.0,0.042,0.215,0.032,0.0,0.758,0.564,,0.065,0.455,0.0,0.0,,1.93,0.0,19.69,0.04,0.0,0.02,0.0,0.0,,0.58,0.14,0.02,,sol-gemz-obsidian
,Ridgetop Botanicals - Ridgetop Hammerhead OG,"Flower, Inhalable",2017-11-21,,707,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054000000000000006,0.0,0.0,0.0,0.083,0.031,0.0,0.29,0.439,,0.059000000000000004,0.335,0.0,0.0,,1.55,0.0,25.66,0.0,0.0,0.03,0.0,0.0,,0.98,0.14,0.02,,ridgetop-botanicals-ridgetop-hammerhead-og
,J & J Pharm - Raspberry #2,"Flower, Inhalable",2017-11-21,,707,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.07,0.385,0.0,0.18100000000000002,0.924,,0.179,0.075,0.0,0.0,,1.0,0.0,22.68,0.0,0.0,0.04,0.0,0.0,,0.16,0.04,0.0,,j-j-pharm-raspberry-2
,Cut Creek Farms - Strawberry Banana #2,"Flower, Inhalable",2017-11-21,,707,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.059000000000000004,0.256,0.0,0.20800000000000002,1.141,,0.079,0.138,0.0,0.0,,0.97,0.0,21.63,0.0,0.0,0.04,0.0,0.0,,0.33,0.18,0.0,,cut-creek-farms-strawberry-banana-2
,Hidden Prairie Farms - Royal OG x Pineapple,"Flower, Inhalable",2017-11-21,,707,,,,,,0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.037000000000000005,0.0,0.0,0.0,0.083,0.027000000000000003,0.0,0.217,0.049,,0.05,0.354,0.0,0.0,,1.05,0.0,20.21,0.0,0.0,0.05,0.0,0.0,,0.85,0.09,0.0,,hidden-prairie-farms-royal-og-x-pineapple
,Empress Farms - Ringos Tunic #3,"Flower, Inhalable",2017-11-21,,707,,,,,,0.0,0.0,0.0,0.0,0.0,0.057999999999999996,0.0,0.039,0.01,0.0,0.0,0.033,0.172,0.0,0.09699999999999999,0.326,,0.075,0.079,0.0,0.0,,1.69,0.0,5.27,0.0,0.0,10.19,0.61,0.0,0.02,0.34,0.13,0.06,,empress-farms-ringos-tunic-3
,Mendo Hideout - Green Kandy Jack,"Flower, Inhalable",2017-11-21,,707,,,,,,0.0,0.0,0.0,0.0,0.0,0.034,0.0,0.040999999999999995,0.015,0.0,0.0,0.121,0.113,0.0,0.248,0.040999999999999995,,0.076,0.27699999999999997,0.0,0.0,,0.72,0.0,20.79,0.0,0.0,0.03,0.0,0.0,0.02,0.99,0.04,0.0,,mendo-hideout-green-kandy-jack
,Silver Dragon Farms - Mendo Purps,"Flower, Inhalable",2017-11-21,,707,,,,,,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.032,0.051,0.0,0.0,0.057999999999999996,0.024,0.0,0.19899999999999998,0.622,,0.011000000000000001,0.0,0.0,0.0,,1.25,0.0,12.29,0.0,0.0,,0.0,0.0,0.0,2.17,0.1,0.0,,silver-dragon-farms-mendo-purps
,Sol Gemz - Citrine Queen,"Flower, Inhalable",2017-11-21,,707,,,,,,0.0,0.0,0.0,0.0,0.0,0.054000000000000006,0.0,0.126,0.0,0.0,0.0,0.14,0.024,0.0,0.358,0.342,,0.044000000000000004,0.318,0.0,0.0,,1.22,0.0,18.76,0.0,0.0,0.02,0.0,0.0,,1.14,0.06,0.0,,sol-gemz-citrine-queen
,Forever Honeydew Farms - Cheese,"Flower, Inhalable",2017-11-21,,707,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057,0.0,0.0,0.0,0.11,0.019,0.0,0.289,0.133,,0.036000000000000004,0.226,0.0,0.0,,1.27,0.0,20.0,0.0,0.0,0.03,0.0,0.0,,0.73,0.07,0.0,,forever-honeydew-farms-cheese
,L. Blacklock - Blacklock,"Flower, Inhalable",2017-11-21,,707,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.069,0.0,0.0,0.071,0.0,0.0,0.231,0.42100000000000004,,0.0,0.0,0.0,0.0,,0.97,0.0,16.38,0.0,0.0,0.03,0.0,0.0,0.01,0.55,0.09,0.0,,l-blacklock-blacklock
,Greenway Grown - Strawberry Godfather,"Flower, Inhalable",2017-11-21,,707,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.092,0.12300000000000001,0.0,0.315,0.985,,0.066,0.087,0.0,0.0,,1.16,0.0,12.64,0.0,0.0,,0.0,0.0,0.0,0.24,0.06,0.0,,greenway-grown-strawberry-godfather
,Rocketgirl Evolutions - Mandelbrot's Royal Kush,"Flower, Inhalable",2017-11-21,,707,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.113,0.0,0.03,0.043,0.289,0.0,0.154,1.579,,0.085,0.11199999999999999,0.0,0.0,,2.56,0.0,18.34,0.0,0.0,0.01,0.0,0.0,,1.38,0.16,0.04,,rocketgirl-evolutions-mandelbrots-royal-kush
,Ridgetop Botanicals - Ridgetop Sour Tangie,"Flower, Inhalable",2017-11-21,,707,,,,,,0.0,0.0,0.021,0.0,0.019,0.106,0.0,0.18899999999999997,0.0,0.0,0.067,0.163,0.024,0.0,0.517,0.20199999999999999,,0.042,0.32299999999999995,0.0,0.0,,1.58,0.0,26.62,0.0,0.0,0.04,0.0,0.0,,1.35,0.08,0.0,,ridgetop-botanicals-ridgetop-sour-tangie
,SD,"Flower, Inhalable",2017-11-21,,695,,,,,,0.0,0.006,0.018000000000000002,0.0,0.0,0.006999999999999999,0.008,0.099,0.0,0.004,0.24100000000000002,0.301,0.022000000000000002,0.0,0.7390000000000001,0.48700000000000004,,0.047,0.278,0.0,0.0,,0.93,0.0,20.24,0.0,0.0,0.05,0.0,0.0,0.0,0.58,0.08,0.0,,sd
,Greenway Grown - White Cherry Truffle,"Flower, Inhalable",2017-11-21,,707,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.136,0.0,0.0,0.037000000000000005,0.21,0.0,0.132,2.048,,0.071,0.124,0.0,0.0,,1.05,0.0,13.8,0.0,0.0,0.06,0.0,0.0,0.01,1.21,0.07,0.0,,greenway-grown-white-cherry-truffle
,Grumpy Gilz - Grumpy Girlz OC / Cookies,"Flower, Inhalable",2017-11-21,,707,,,,,,0.0,0.0,0.036000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.23199999999999998,0.028999999999999998,0.0,0.713,0.165,,0.055999999999999994,0.40399999999999997,0.0,0.0,,1.1,0.0,21.82,0.0,0.0,0.04,0.0,0.0,0.02,1.28,0.1,0.0,,grumpy-gilz-grumpy-girlz-oc-cookies
,Island Mountain Organics - Island Queen OG,"Flower, Inhalable",2017-11-21,,707,,,,,,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.11699999999999999,0.0,0.0,0.059000000000000004,0.183,0.043,0.0,0.5579999999999999,0.45,,0.08900000000000001,0.593,0.0,0.0,,1.56,0.0,21.92,0.0,0.0,0.02,0.0,0.0,0.0,0.7,0.1,0.02,,island-mountain-organics-island-queen-og
,J & J Pharm - Birthday Cake,"Flower, Inhalable",2017-11-21,,707,,,,,,0.0,0.0,0.021,0.0,0.018000000000000002,0.0,0.0,0.11699999999999999,0.0,0.0,0.01,0.19,0.02,0.0,0.44799999999999995,0.255,,0.037000000000000005,0.26899999999999996,0.0,0.0,,1.5,0.0,22.1,0.0,0.0,0.03,0.0,0.0,0.02,0.79,0.13,0.0,,j-j-pharm-birthday-cake
,Mendo Masman - Bluetag Cherry Kush,"Flower, Inhalable",2017-11-21,,707,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114,0.0,0.0,0.021,0.127,0.0,0.0,0.44299999999999995,0.067,,0.009000000000000001,0.063,0.0,0.0,,0.97,0.0,20.95,0.0,0.0,0.02,0.0,0.0,0.0,1.91,0.13,0.0,,mendo-masman-bluetag-cherry-kush
,Empress Farms - The Empress' Secret Agent Orange,"Flower, Inhalable",2017-11-21,,707,,,,,,0.018000000000000002,0.0,0.0,0.0,0.0,0.057,0.0,0.034,0.0,0.511,0.02,0.0,0.20199999999999999,0.0,0.038,0.787,,0.132,0.10800000000000001,0.0,0.0,,1.26,0.0,19.07,0.0,0.0,0.03,0.0,0.0,0.01,1.54,0.06,0.0,,empress-farms-the-empress-secret-agent-orange
,Island Mountain Organics - Sour Punch,"Flower, Inhalable",2017-11-21,,707,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.0,0.0,0.094,0.226,0.024,0.0,0.551,0.128,,0.049,0.34600000000000003,0.0,0.0,,1.22,0.0,20.91,0.0,0.0,0.05,0.0,0.0,0.0,0.45,0.08,0.0,,island-mountain-organics-sour-punch
,Hidden Prairie Farms - Purple Pineapple Bomb,"Flower, Inhalable",2017-11-21,,707,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.20800000000000002,0.0,0.0,0.055999999999999994,0.036000000000000004,0.0,0.157,0.7340000000000001,,0.023,0.09300000000000001,0.0,0.0,,1.59,0.0,12.66,0.0,0.0,,0.0,0.0,0.0,0.46,0.04,0.03,,hidden-prairie-farms-purple-pineapple-bomb
