,image_url,desc_url
117,https://media.allbud.com/resized/350x242/media/images/strain/chem-fruit/9Puof2K6/fbc4ee45-b98c-4d16-99c0-078a8a86b11ajpe.jpg,https://www.allbud.com/marijuana-strains/hybrid/chem-fruit
118,https://media.allbud.com/resized/350x242/media/images/strain/lemon-og-haze/6HdvwM6V/img_20180914_154822jpg.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/lemon-og-haze
119,https://media.allbud.com/resized/350x242/media/images/strain/gelato/2uR2Sb8n/1517582207921955404351jpg.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/gelato
120,https://media.allbud.com/resized/350x242/media/images/strain/i-95/aHf2cWz8/i-95jpg.jpg,https://www.allbud.com/marijuana-strains/hybrid/i-95
121,https://media.allbud.com/resized/350x242/media/images/strain/purple-shadow/8925/l7far9xo9ycrkmgew7nj.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/purple-shadow
122,https://media.allbud.com/resized/350x242/media/images/strain/lost-coast-hashplant/8537/ffft7crnrl0a1rlpo5nj.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/lost-coast-hashplant
123,https://media.allbud.com/resized/350x242/media/images/strain/narnia/8569/fnd6xyfe3kw8cf9z2yxv.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/narnia
124,https://media.allbud.com/resized/350x242/media/images/strain/dank-sinatra/4812/owxsfxdmdbcmrylkikng.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/dank-sinatra
125,https://media.allbud.com/resized/350x242/media/images/strain/mystery-weed/5504/pyt9c9qfqj3uojpsd872.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/mystery-weed
126,https://media.allbud.com/resized/350x242/media/images/strain/orange-cookies/Zjo7jXQb/0fe852b3-09e0-467d-8d19-10048e590bfbjpe.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/orange-cookies
127,https://media.allbud.com/resized/350x242/media/images/strain/la-sour-diesel/9689/eybmssuzf6gnqctigyvr.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/la-sour-diesel
128,https://media.allbud.com/resized/350x242/media/feature/strain/blue-goo.jpg,https://www.allbud.com/marijuana-strains/hybrid/blue-goo
129,https://media.allbud.com/resized/350x242/media/feature/strain/bubba-kush.jpg,https://www.allbud.com/marijuana-strains/indica/bubba-kush
130,https://media.allbud.com/resized/350x242/media/images/strain/blue-frost/7968/e4ngmps5m5pqqw7bedd8.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/blue-frost
131,https://media.allbud.com/resized/350x242/media/feature/strain/blue-dawg.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/blue-dawg
132,https://media.allbud.com/resized/350x242/media/feature/strain/chiesel.jpg,https://www.allbud.com/marijuana-strains/hybrid/chiesel
133,https://media.allbud.com/resized/350x242/media/feature/strain/fire-og.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/fire-og
134,https://media.allbud.com/resized/350x242/media/feature/strain/herijuana.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/herijuana
135,https://media.allbud.com/resized/350x242/media/feature/strain/critical-jack.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/critical-jack
136,https://media.allbud.com/resized/350x242/media/images/strain/snow-dawg/niQQwbbH/18dacfe7-5c3e-47c9-9f96-56966979f448jpe.jpg,https://www.allbud.com/marijuana-strains/hybrid/snow-dawg
137,https://media.allbud.com/resized/350x242/media/images/strain/sherbert/jVf3EzOV/20190112_220734jpg.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/sherbert
